Albedo,Building_Density,LST_Celsius,NDVI,NDWI,total_precipitation_hourly,u_component_of_wind_10m,v_component_of_wind_10m,Longitude,Latitude,Rn_NetRadiation,G_SoilHeatFlux,H_SensibleHeatFlux
0.08697641,481,41.8461413,0.5887758776995393,-0.5500266550353786,8.974528618691458e-05,0.8087546030680339,0.14197254180908203,76.97617923080126,28.51230396959853,186.96496337138387,30.67157338912408,69.54909116961616
0.11037320375000001,3,43.19967722000001,0.4524732812855302,-0.4610983353564436,0.0001552692533234929,0.6322150230407715,0.1382284164428711,77.31246439084192,28.759395041195173,161.94239342938874,30.97150346747895,76.35077720228283
0.11661756000000002,2,42.32124608000004,0.3818747796057832,-0.39937569649244864,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.94602093522235,28.791834954463205,164.61365244249657,31.80828955008086,87.38401526860899
0.12748116,65,33.07892000000004,0.63474685214667,-0.6253100056710936,0.00015456825503671703,0.6664888858795166,0.1231832504272461,77.1996149792631,28.714310430276576,211.66821635687324,27.928357064214538,71.66022874591728
0.1526743775,4867,41.063414720000026,0.18993931891410354,-0.23651861336026306,0.0001581757076809691,0.6417844772338868,0.1521444320678711,77.1890671088895,28.762412512783726,148.60547892271484,30.044434522917676,102.37627820679842
0.10556517249999998,0,41.66498624000002,0.4366188103173734,-0.39998492235010297,8.37094887439586e-05,0.5485732555389404,0.15003156661987305,76.89358808626665,28.866852982091178,176.7327070140061,32.53239854299211,85.86000540343828
0.10820184500000002,4205,39.262118180000016,0.49914964915153887,-0.4619736478393071,9.208205715746468e-05,0.7053788503011068,0.10391569137573242,77.23384222025489,28.605489611437488,189.5353258594787,32.15358406421859,84.44483980072856
0.11217845499999998,0,41.097594920000006,0.4266488224037223,-0.4159342569144447,7.711288683433435e-05,0.7397317886352539,0.15915775299072266,76.861814152443,28.582513895295527,175.53652892992352,32.31765059760963,88.32800413495336
0.133101665,15,41.01556244000005,0.3272707399715816,-0.37770945252182603,8.467832677738762e-05,0.8969619274139404,0.1082615852355957,77.08465358861106,28.405826942544895,161.55175965661192,31.349301000570765,95.5046037270335
0.1529135175,0,47.49612836000006,0.27046342761339637,-0.26934488929034917,0.0001581757076809691,0.6417844772338868,0.1521444320678711,77.17070392334006,28.790347663347294,101.79390944933664,23.71815525929625,60.71598212994398
0.090330255,0,39.145905500000026,0.6360298075427916,-0.5621391656911172,8.895342588428118e-05,0.6211264928181965,0.1589803695678711,77.14001853528647,28.767454491995647,201.65880011901402,29.617290755882436,66.6327309722165
0.10185421250000001,3159,39.29971640000002,0.4980454879882281,-0.4711274463606949,0.00014912515112592523,0.7314157485961914,0.06677722930908203,77.31794567090351,28.548203352175427,194.38505011034295,32.68954789210012,87.12492419238663
0.12896417999999998,502,45.57861914,0.3595240686327857,-0.3839137900262791,9.186525787501725e-05,0.6743142604827881,0.1063375473022461,77.12203036415166,28.747082370198616,132.52101306697227,28.246585975666715,71.34433889803071
0.1118644875,4194,42.885219380000024,0.31799524882411806,-0.33427968963188587,0.0001456475671880576,0.7663278579711914,0.07316907246907552,77.23598445061664,28.518611193179012,165.97453508940168,32.60989674519189,97.95717579390057
0.14289383750000004,91,44.454090560000054,0.3071070617551343,-0.35949199781628016,8.340164291130814e-05,0.6686423619588217,0.11760425567626953,76.94348226873474,28.666704237683163,130.50878082717122,27.935349948859237,75.89755425211175
0.10068477500000002,1290,40.12345922000003,0.45567215853214954,-0.439882737024452,9.208205715746468e-05,0.7053788503011068,0.10391569137573242,77.24159457067856,28.60161820682173,190.69703315644142,33.30691242450226,91.78015845846532
0.11087723749999999,3682,44.491688780000004,0.37297461581810015,-0.3813449189685047,9.330361674741994e-05,0.712843656539917,0.1165914535522461,77.12485699303265,28.561557411916798,154.3383517736786,31.126165223074263,82.83757345332357
0.17498166250000005,3392,43.82517488000002,0.178993506329178,-0.213726338166869,8.340164291130814e-05,0.6686423619588217,0.11760425567626953,76.85614014533827,28.734563766954352,112.15607103802108,25.017388280080876,76.3984146860954
0.10087246250000001,939,40.998472340000035,0.46410441885326187,-0.4451766995444292,8.431705107650853e-05,0.7819669246673584,0.12369108200073242,77.13135587393177,28.512124090989808,184.42829829628738,32.814028250729386,87.68184580262631
0.1408579025,2595,45.06933416000004,0.3010086948712048,-0.3314261751713283,8.605784747293756e-05,0.720656156539917,0.1136617660522461,77.03379075565877,28.60652624453794,127.9650253452636,27.702585803395657,75.19554891798747
0.08777861250000002,2687,39.98673842000005,0.6281569180750238,-0.5775915359010938,9.208205715746468e-05,0.7053788503011068,0.10391569137573242,77.2094403975379,28.554470096533986,198.18317999557462,29.881234153797795,67.04395553870766
0.1134885825,4400,42.55025341999999,0.3831207365941697,-0.38919749293351363,8.431705107650853e-05,0.7819669246673584,0.12369108200073242,77.09200723582177,28.48484686474131,165.51298373808834,31.986526940458518,88.89082250874662
0.09962426499999999,3797,42.14692706000005,0.5245090440817008,-0.5065277843238911,8.991754130804885e-05,0.5436716079711914,0.14101839065551758,77.09940325533671,28.86123550816258,176.20844130471073,31.197004201831895,72.82438263115064
0.07657998,243,37.84705789999998,0.5258937920718025,-0.46305991021356546,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.90430054395142,28.528902255290117,223.69312026265243,34.19784410567069,97.31243236188193
0.158281545,0,47.420931920000044,0.30252479711451763,-0.3765051349377748,8.296685417903404e-05,0.9189741611480713,0.16247224807739258,76.86691793289809,28.443604876628466,97.27157374579485,22.742849754179314,56.83302631546123
0.09678934500000003,0,36.88317626000003,0.6179803808424696,-0.5300864915009141,0.0001520350962984842,0.547762393951416,0.12106871604919434,77.20808408727305,28.853741563046544,211.9515294529166,30.259242198749398,73.30379838090178
0.12201515,0,43.02194018,0.4442126984479183,-0.4685867713586264,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.86928117170358,28.484238170652915,154.05051383873274,29.979443746448148,74.69188946788668
0.11360545750000002,0,41.33685632000004,0.4094133522986306,-0.4268729461285678,8.397091838929782e-05,0.6301561991373699,0.1371140480041504,76.96138396758425,28.763042533675886,173.1469297553649,32.30042151635999,88.54648566460044
0.17025127750000002,0,43.50388099999998,0.19820508843522858,-0.23481913034851107,0.0001581757076809691,0.6417844772338868,0.1521444320678711,77.20180762663198,28.789958735800738,117.72022416337859,25.873798049042144,78.4992171482763
0.11345495,0,42.25630369999999,0.4496000751142851,-0.4546236128572565,0.0001552692533234929,0.6322150230407715,0.1382284164428711,77.32198291121504,28.784036824857576,166.06986799668653,31.254412110526474,79.00442509503952
0.0740149175,0,37.512091940000005,0.30915065492218513,-0.26901433374623973,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.93121504892409,28.512142779179083,232.53923152529035,37.585725170698616,145.88434802536864
0.1071161175,1542,43.38083228000005,0.3859098489027537,-0.3976073097900802,8.467832677738762e-05,0.8969619274139404,0.1082615852355957,77.10444667723291,28.419437138339067,164.80317452251245,32.120624128785636,88.84044947747907
0.1167602025,0,45.226563080000005,0.4939741662830618,-0.4940653148156365,8.340164291130814e-05,0.6686423619588217,0.11760425567626953,76.91342468619158,28.651320815653428,141.64026339380416,28.133943047682084,61.33657168155174
0.09174118375,0,40.005537530000026,0.568340255940803,-0.5419151962864059,0.00014912515112592523,0.7314157485961914,0.06677722930908203,77.24973378206194,28.461422460013363,196.19013971671643,31.558982674942804,76.28404094543204
0.13269934,701,44.39256620000003,0.36696826295493146,-0.4051929084789686,8.296685417903404e-05,0.9189741611480713,0.16247224807739258,76.91839110040723,28.442157922332438,137.71406298830357,28.714952083165617,75.43914615577866
0.136885115,1998,43.78757666000001,0.31440739728523276,-0.34515811370668414,8.036239547384044e-05,0.675431489944458,0.08529806137084961,76.95185618815795,28.70982235041831,139.79434663413804,29.17916676927833,80.99989968708248
0.1445308025,3460,48.20365850000002,0.25107136841973937,-0.2514148441643528,8.895342588428118e-05,0.6211264928181965,0.1589803695678711,77.13640171530722,28.757177697665064,103.86941154505132,24.286225119003685,63.423515207371516
0.24241545750000001,850,48.96929498000003,0.06624501337162629,-0.13675790741178742,9.330361674741994e-05,0.712843656539917,0.1165914535522461,77.11578553811832,28.56686286153413,24.522669905795624,6.717321225277397,17.82674277408883
0.11950527999999999,2057,44.02000201999999,0.4260228520690702,-0.4290531245426606,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.92561124538054,28.770214817419358,149.51928174992588,29.836267737453152,73.12519537076241
0.16250703,0,36.52086614000001,0.31027290448343087,-0.3627231350923965,8.991754130804885e-05,0.5436716079711914,0.14101839065551758,77.06261102249725,28.876190425107005,168.17780958822544,30.446607492832747,100.33256600479672
0.090589085,2761,41.72992862000001,0.5243588667953129,-0.49492608540632466,9.330361674741994e-05,0.712843656539917,0.1165914535522461,77.13111393227692,28.617544788814357,186.3126018922968,32.18122675863223,78.6066049416152
0.1507361225,0,50.302322780000054,0.32159055508915313,-0.3973092167699435,8.296685417903404e-05,0.9189741611480713,0.16247224807739258,76.88678503231179,28.446889911809535,81.84089758046616,20.02374100725233,45.85104469088708
0.1432971525,4545,40.424244980000026,0.1592915328457942,-0.2037397383231455,0.00015456825503671703,0.6664888858795166,0.1231832504272461,77.18994251367225,28.741377836431234,161.07261064589977,31.627249567070105,116.20177335777691
0.0999052325,3625,38.78017736000004,0.48474626285116457,-0.4561718529042272,0.00015456825503671703,0.6664888858795166,0.1231832504272461,77.22626286962034,28.68612389008113,199.70719803061115,33.253130736515715,91.57910717499598
0.09108040000000003,0,39.750895040000046,0.4553431885637268,-0.4057879683940085,8.37094887439586e-05,0.5485732555389404,0.15003156661987305,76.85938461057667,28.87622225413158,200.89851498666098,34.22363539788368,95.94348042869188
0.11431314249999999,40,42.82711304000003,0.5049757675444629,-0.4974547604190614,8.397091838929782e-05,0.6301561991373699,0.1371140480041504,76.9724407653485,28.79369774321034,160.1886845828459,29.841843102670037,68.68605786117604
0.12189267875000002,151,40.16960248999999,0.4189793042103776,-0.41463049287588827,0.00013992699419169697,0.707304318745931,0.08461403846740723,77.29224486138234,28.58729414079445,174.22111251011722,31.912732262064743,88.57409615539164
0.1042568325,110,42.68013818000003,0.4467334565379503,-0.4465270979077653,8.397091838929782e-05,0.6301561991373699,0.1371140480041504,76.96687641112536,28.842334820810336,170.56759221098298,31.980855133003608,81.620208325547
0.11574512249999998,0,39.91496000000001,0.10213670432934341,-0.1141099484334008,7.711288683433435e-05,0.7397317886352539,0.15915775299072266,76.8500495800946,28.648554836712005,187.75718656347055,34.89368630863758,147.63572401793272
0.127768315,0,38.56142408000005,0.44796216624519697,-0.46053743077831955,0.0001581757076809691,0.6417844772338868,0.1521444320678711,77.19895790028143,28.842243362780124,179.66252796708943,31.579501351807657,87.13926515694732
0.158323125,0,36.15171998000005,0.17963179264697698,-0.23565157102989406,8.895342588428118e-05,0.6211264928181965,0.1589803695678711,77.13830774237034,28.836359307605342,176.625205997767,31.712733747859495,126.50367378928085
0.10358764750000002,0,40.00724653999998,0.4047439934492147,-0.36002578150177256,8.991754130804885e-05,0.5436716079711914,0.14101839065551758,77.09713761580365,28.875763302181706,190.26973038357517,33.84712889188134,98.34121848605976
0.0775543325,40,39.04336490000003,0.652667289829589,-0.5912266347787777,8.431705107650853e-05,0.7819669246673584,0.12369108200073242,77.12743533693616,28.48866479895705,212.21168824402298,29.795434368756165,68.37520573987528
0.10061244999999999,0,39.49796156000002,0.5769610905992616,-0.5488002856329951,8.431705107650853e-05,0.7819669246673584,0.12369108200073242,77.1377703991901,28.51800533356952,192.33684881873126,30.77521792880511,73.75780276979846
0.1645596575,0,42.020460319999984,0.23486431624464468,-0.28476766209168985,8.974528618691458e-05,0.8087546030680339,0.14197254180908203,76.9737837088955,28.487254836379783,131.61427806202596,27.667832107612657,86.06377022278089
0.1257707975,0,42.73824452000002,0.373816155988858,-0.3830366827729022,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.88187970427695,28.540565967460953,154.60115124698734,30.65941219178435,84.06471439335571
0.12644342000000003,0,33.56427884000004,0.5122573190289772,-0.5290959726439942,0.0001552692533234929,0.6322150230407715,0.1382284164428711,77.32877330554014,28.832958423471588,211.8662641472863,31.403603511078348,93.71551231992181
0.08390356,20,38.53749793999998,0.6317843342971928,-0.5874361320114759,9.208205715746468e-05,0.7053788503011068,0.10391569137573242,77.15738214434313,28.627469226046465,210.97863060392785,30.33221197048888,71.2594398037243
0.12411054000000002,4545,43.63376576000002,0.37226476375619344,-0.37729316867727897,0.00015226489729356117,0.7993351618448893,0.09926128387451172,77.31332119494775,28.420647925690847,149.76079234690576,30.252805258893833,81.06199537697518
0.1465060725,4242,47.92679887999998,0.1620376335180039,-0.20404816090931055,9.330361674741994e-05,0.712843656539917,0.1165914535522461,77.08196861169077,28.601101539529914,106.43315025983145,24.89719231793521,73.25921716545933
0.15230942500000003,3,40.63616222000002,0.3872540760196244,-0.39264411046271575,8.895342588428118e-05,0.6211264928181965,0.1589803695678711,77.11221457950138,28.7753635285446,147.4317167441743,28.86790098766718,77.30741467938567
0.06879418,113,37.58387035999999,0.7422815379726723,-0.6622182878693255,8.958636967903999e-05,0.8544745445251465,0.11635112762451172,77.1500947457059,28.427973812805195,227.08759937467255,25.835666966625087,56.339082751594304
0.1011249125,6,41.80170704,0.2649013115718498,-0.24782000535698348,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.87997147833049,28.77328563130373,183.18036865168233,34.65959750972381,116.21783029542256
0.13466086000000002,3838,48.11820799999998,0.18529649459541364,-0.22829102329233192,8.605784747293756e-05,0.720656156539917,0.1136617660522461,76.99082536672073,28.612865918280896,113.97174756179402,26.274121164174545,76.66012391995227
0.09768381,0,39.59024810000005,0.09972627578150885,-0.0959430110329251,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.88681838463788,28.77523276104388,204.4110975975052,36.59853978920427,160.81959040121632
0.16074543500000002,0,53.24181998000006,0.31016474531927074,-0.3628699608777003,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.88116063894083,28.51939104943491,52.10703056409454,13.716734664847397,28.685415381740736
0.13292692999999997,0,42.27339380000001,0.25697152527407846,-0.29209184477401223,8.340164291130814e-05,0.6686423619588217,0.11760425567626953,76.87128726216358,28.73691031958257,154.69908380845573,31.14979819216652,98.03303767120566
0.1124533725,0,38.558006060000025,-0.07916774429451794,0.08589337252332818,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.88420245807663,28.833468890840397,182.79394373907473,32.64821523543785,172.48123667078966
0.0850293,498,37.922254339999995,0.5764595983185428,-0.5311691930811455,8.397091838929782e-05,0.6301561991373699,0.1371140480041504,77.03933067976646,28.814780398911445,215.36149798647477,32.25875493853453,82.55270626640703
0.11896218250000001,3816,43.309053860000006,0.3875477861334961,-0.38864440572629466,0.00015226489729356117,0.7993351618448893,0.09926128387451172,77.32617710087496,28.409235379251825,155.78733094910388,30.88003561321312,82.66161089165784
0.09917835250000001,762,40.950620060000006,0.5053536438143421,-0.5046507961532397,8.958636967903999e-05,0.8544745445251465,0.11635112762451172,77.17107416560356,28.444616332429867,185.19879441615421,32.187513172105746,82.21336946466278
0.14868382500000002,7106,48.00199531999999,0.1448326796719808,-0.18268579358971826,9.186525787501725e-05,0.6743142604827881,0.1063375473022461,77.07138344022736,28.672522037240416,104.56590774570611,24.585624191082882,73.06559536147749
0.10437493125,0,40.97112818000005,0.5032709985485601,-0.49344701787068374,0.00015186386745350924,0.5615221659342449,0.1089315414428711,77.33828288709107,28.86147342548076,180.94766228363096,31.766779534501843,78.34106245558499
0.13773701,6650,43.249238510000055,0.25380996185643717,-0.29469812017110253,0.00015226489729356117,0.7993351618448893,0.09926128387451172,77.29347004463695,28.43003987565015,144.2222176515869,29.937850642152554,92.14677179889155
0.15020773750000002,6633,47.72513570000001,0.14850946872451593,-0.19215720699255096,9.330361674741994e-05,0.712843656539917,0.1165914535522461,77.09106108688128,28.610111410094692,105.24372611383433,24.657767548330167,73.57457805023822
0.07485507,348,37.23523232000002,0.6791035927433697,-0.612278460195575,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.8892096491311,28.46592488449876,225.88905611320706,28.987926888042058,68.43958375873984
0.12484187499999999,2764,43.93796954000004,0.46229045967667254,-0.47945590554870143,8.605784747293756e-05,0.720656156539917,0.1136617660522461,76.9812588565687,28.590110324211874,144.99229759389857,28.746955996078484,67.06646149479737
0.08275293249999999,0,36.61998872000004,0.6035787845906945,-0.5539339142698836,8.397091838929782e-05,0.6301561991373699,0.1371140480041504,77.0321792945435,28.816422387671317,225.21306018792347,31.657050503344518,81.67801398644757
0.0849921475,2593,41.610297919999994,0.4129987428836808,-0.37473610407821445,7.711288683433435e-05,0.7397317886352539,0.15915775299072266,76.86141723532647,28.576714909630486,194.09126049289978,34.749169126278375,100.61135190361014
0.1464129575,1920,41.96235397999999,0.23272729428363104,-0.250503629136524,0.0001456475671880576,0.7663278579711914,0.07316907246907552,77.2483010838548,28.545101331273383,146.57513843148456,29.950018489032793,96.37181014449621
0.18193498250000004,0,42.895473440000046,0.21762693751759205,-0.2887764531228697,7.711288683433435e-05,0.7397317886352539,0.15915775299072266,76.9315065014345,28.568048837779575,112.11857292767138,24.696191323622564,73.57223729472273
0.14293195250000001,1397,45.995617580000044,0.30865091321405574,-0.37991928195744057,8.031308860090292e-05,0.8098287582397461,0.1892242431640625,76.90874687527379,28.472794234481142,119.58479975291971,26.48152066372026,69.7198860343774
0.1280266775,447,42.885219380000024,0.3045700221079595,-0.3246465841234714,8.895342588428118e-05,0.6211264928181965,0.1589803695678711,77.1488068574118,28.769595864589306,153.34852632392233,30.95743426311922,90.57154346002719
0.1838871525,726,44.48143472000004,0.2357044528595729,-0.26989011198384316,8.617081325312803e-05,0.9222345352172852,0.10440381368001302,76.97664006605508,28.44832942608954,99.17126840667572,22.69671925374996,63.87397194401217
0.15495332999999997,5064,43.55173328000001,0.17816208479933204,-0.21745399869359994,8.991754130804885e-05,0.5436716079711914,0.14101839065551758,77.1290220435911,28.878995971670502,130.08572353657235,27.997396174774472,88.61241155689608
0.1514836275,0,41.34027434000001,0.29201338383968184,-0.37108043394075585,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.94149791283589,28.848656957072016,145.42568577161376,29.373802695139418,87.4615479422607
0.07237963000000001,0,37.39929728000004,0.5261239164034675,-0.4298126185398254,0.0001520350962984842,0.547762393951416,0.12106871604919434,77.20509253088797,28.873304806677364,230.00829558733972,34.49505683782341,97.84649656750341
0.132041375,2770,44.16355886000002,0.3256271809865132,-0.3419859171738871,8.340164291130814e-05,0.6686423619588217,0.11760425567626953,76.94930988655092,28.655402436011247,140.79354315744547,29.376497665292053,80.2376978156085
0.101929975,1553,43.196259199999986,0.48397153945666244,-0.4539704670764941,8.409465144421091e-05,0.7554222742716472,0.2055816650390625,76.84013215103418,28.592882708001106,168.00528383445726,31.274304702616888,76.08096417257116
0.1448532675,5934,44.70702404000002,0.15756248312280594,-0.20753937451486087,8.617081325312803e-05,0.9222345352172852,0.10440381368001302,77.01038422963214,28.44800739630581,130.63270971330735,28.435766099406028,94.08519199713561
0.08095635749999998,76,34.21370264000001,0.7007605482555773,-0.6300874846604951,0.0001552692533234929,0.6322150230407715,0.1382284164428711,77.31386651837583,28.84257870695392,240.30267970822052,27.620426750914984,67.76157144414897
0.15758612500000002,0,45.29492348000002,0.24713755933009696,-0.297039889804065,7.711288683433435e-05,0.7397317886352539,0.15915775299072266,76.92107400825873,28.617881446710943,114.25107013531658,25.605775497235538,71.78748845403555
0.07857912,0,35.529640340000014,0.6504821358140547,-0.5661336740356446,9.330361674741994e-05,0.712843656539917,0.1165914535522461,77.14874485924145,28.60958544091351,234.70920625795065,30.12702779754769,76.6700519773332
0.1390716125,6566,44.82323672000001,0.15305895014360227,-0.19865217333739352,8.974528618691458e-05,0.8087546030680339,0.14197254180908203,77.02013288044182,28.459272188390134,134.55255876378442,29.10920990576488,96.63726703696514
0.08849288375000001,481,40.53533063000003,0.4634138967100662,-0.4380064619155494,0.00013992699419169697,0.707304318745931,0.08461403846740723,77.3305359476952,28.552720097960375,197.49436341153478,34.051431366734285,93.94857934182029
0.10319789000000001,0,34.75716782000001,0.35259961487187086,-0.3466751220375477,0.00013992699419169697,0.707304318745931,0.08461403846740723,77.26925403732055,28.63176925774252,226.097149781991,35.3202824043585,132.30715116721174
0.11147803,4466,44.21824718000005,0.3858986310779648,-0.41161183922837624,8.958636967903999e-05,0.8544745445251465,0.11635112762451172,77.19138935192989,28.42717428133612,155.47570846512303,31.10479522474967,82.9627368903777
0.1409095475,4617,45.424808240000004,0.18790300273534746,-0.22577985259232014,9.186525787501725e-05,0.6743142604827881,0.1063375473022461,77.05885634797596,28.727475503775917,128.0624321455383,28.136771610401787,86.68896624988069
0.10134428000000002,0,42.52974530000006,0.4578412269190492,-0.3578571781322534,8.991754130804885e-05,0.5436716079711914,0.14101839065551758,77.07100689423919,28.875013427845968,173.68674369811936,32.16251795077487,81.03815999414333
0.1565650225,2234,41.30267612,0.19154181788992672,-0.23557040595495732,9.186525787501725e-05,0.6743142604827881,0.1063375473022461,77.14374661857245,28.658226872557023,143.84355611577666,29.420684299466018,98.82101175829277
0.11011045500000001,0,41.788034960000005,0.4362859757957896,-0.4177494745427737,8.340164291130814e-05,0.6686423619588217,0.11760425567626953,76.88307767743116,28.660172765704637,172.26100719331555,32.040009513852006,84.4109243943945
0.13121764000000002,405,43.72605229999999,0.3841191622802106,-0.41141806470769626,0.0001581757076809691,0.6417844772338868,0.1521444320678711,77.16051405936453,28.761561009011338,143.16174296634222,29.2288506423447,74.79724166028925
0.16445462125,10,44.541250070000046,0.2920261263599541,-0.37634883190015983,0.0001552692533234929,0.6322150230407715,0.1382284164428711,77.32494062407623,28.7817115612348,112.99889040332755,25.07097586711467,66.27921719842064
0.09798075499999999,103,35.67319717999999,0.6281796721600812,-0.5905451567366028,0.0001456475671880576,0.7663278579711914,0.07316907246907552,77.19827252450015,28.520631245099935,218.71267775317392,29.91763721843382,75.60175457544875
0.11548425749999999,4059,39.610756219999985,0.4434333749419591,-0.4309045151031486,0.00015456825503671703,0.6664888858795166,0.1231832504272461,77.20629386232063,28.694145228244803,182.57600069281114,32.386333840239224,89.25613092588138
0.1311121775,0,35.300633000000005,0.2820746079097381,-0.3089518663040004,0.0001581757076809691,0.6417844772338868,0.1521444320678711,77.23255770951596,28.785965059934757,201.73544230682694,33.75990438671133,128.54794034775708
0.122022905,0,39.66202652000004,0.04842329381977216,-0.07696968353541837,3.897853951489846e-05,0.6287641525268555,0.1431746482849121,76.88826029179832,28.774428055780856,185.57870422666963,34.6156794466269,152.91648661613593
0.1343792325,0,42.70064630000002,0.3465852142605171,-0.39238175744136367,7.711288683433435e-05,0.7397317886352539,0.15915775299072266,76.90960462892106,28.587200291517014,148.58838208653526,29.98949445099278,83.35794770517357
0.1428997225,7482,41.48383118000004,0.12664846298473936,-0.16840292131734866,0.00014701965174594988,0.6609047651290894,0.12557220458984375,77.27109218661349,28.68341340015575,154.993661003601,31.224272710087657,115.36598824306792
0.1080502375,2993,43.51755308000003,0.3314307986021655,-0.34808403619897393,8.431705107650853e-05,0.7819669246673584,0.12369108200073242,77.10038208450901,28.502963231398596,164.3483355886858,32.50731369981353,95.12317884250857
0.12849148250000003,0,42.94332572000002,0.36652038922519203,-0.38198955696017495,8.397091838929782e-05,0.6301561991373699,0.1371140480041504,77.00090706357285,28.778344707492764,151.17367607903577,30.296503375145598,81.5114380082872
